,GENE.ID,Hsap_IMR90iPSCs_CPCs_1G_Rep1,Hsap_IMR90iPSCs_CPCs_1G_Rep2,Hsap_IMR90iPSCs_CPCs_1G_Rep3,Hsap_IMR90iPSCs_CPCs_suG_Rep1,Hsap_IMR90iPSCs_CPCs_suG_Rep2,Hsap_IMR90iPSCs_CPCs_suG_Rep3,Hsap_TK6cells_LCL_1G_Rep1_SRR1805693,Hsap_TK6cells_LCL_1G_Rep2_SRR1805694,Hsap_TK6cells_LCL_suG_Rep1_SRR1805691,Hsap_TK6cells_LCL_suG_Rep2_SRR1805692
21757,ENSG00000272269,16.6554056,26.06496508,10.61234252,23.45558722,18.57022721,17.68855143,61.18041721,53.36590188,52.31911151,56.88646709
21758,ENSG00000272273,6.661986243,2.696482552,5.306171254,1.954554815,3.714094499,3.121550307,11.94297962,21.67394616,7.413597822,9.629910774
21759,ENSG00000272274,NA,NA,NA,NA,NA,NA,1.905941256,2.961600529,6.031214659,4.229818344
21760,ENSG00000272275,9.160037104,3.595424281,8.489873997,9.772463667,12.38044607,10.40527785,NA,NA,NA,NA
21761,ENSG00000272277,12.49147434,12.58320727,5.306171258,10.75037437,3.714057315,12.48607622,NA,NA,NA,NA
21762,ENSG00000272281,0.498656857,4.276796447,0.635450087,1.059477473,0,5.084558094,2.654832839,3.337758478,3.460224316,1.956838156
21763,ENSG00000272288,10.49106123,8.449197356,5.570805268,11.28570864,7.588716807,8.739406256,32.6104318,35.81101831,31.29014153,24.28503182
21764,ENSG00000272293,14.98960434,19.77393765,9.551108262,7.818325111,14.85631095,20.81024147,NA,NA,NA,NA
21765,ENSG00000272308,3.330973557,0.898835436,3.183702752,2.931806395,1.238035135,2.081039649,NA,NA,NA,NA
21766,ENSG00000272316,104.0979917,93.4720587,84.89874016,99.68869727,94.08837991,99.88747161,348.8142145,398.7678784,329.4368306,294.1270381
21767,ENSG00000272320,7.495004666,4.49389461,0,0.977330245,6.190045946,5.20249009,NA,NA,NA,NA
21768,ENSG00000272323,14.98996351,16.17809478,10.61234252,17.59186374,12.38011081,16.64799373,NA,NA,NA,NA
21769,ENSG00000272325,557.9662212,451.1812418,683.4348583,676.321189,570.7198004,662.7944086,4331.350406,4668.94769,4052.060775,4019.474885
21770,ENSG00000272333,1829.949322,1714.31833,1660.132602,1664.111593,1573.181868,1620.232063,2052.352974,1962.622763,2255.170741,1814.485391
21771,ENSG00000272334,NA,NA,NA,NA,NA,NA,1.993078987,2.956488849,4.228111809,2.889916385
21772,ENSG00000272335,49.1340329,44.93879048,43.51060433,46.9120142,42.09226385,49.94384721,205.9644808,208.723892,227.4631311,198.6481485
21773,ENSG00000272338,4.996513997,3.595283824,4.244937004,3.909138165,2.476056975,4.162056949,5.983803781,7.885913002,8.446457459,7.707566614
21774,ENSG00000272341,19.98672667,21.57061713,28.6533248,35.1840144,18.57011574,31.2149034,1050.930429,1028.786276,1005.831718,970.0979412
21775,ENSG00000272342,1.665504666,2.696462868,3.183702753,2.931853624,2.476056975,0,NA,NA,NA,NA
21776,ENSG00000272343,6.661953424,2.696502479,3.183702752,4.886350932,7.428207294,3.121557995,NA,NA,NA,NA
21777,ENSG00000272345,5.829361961,5.392793027,5.306171258,6.841160127,4.952073332,2.081011406,16.03211328,18.76676916,18.86447403,12.53327173
21778,ENSG00000272356,17.48844624,13.48156586,15.91851378,16.61475955,16.09407252,21.85039464,15.07684772,9.89441118,10.42699611,13.50080239
21779,ENSG00000272361,0.83275386,0.898818484,0,5.863723373,1.238027353,2.081026567,NA,NA,NA,NA
21780,ENSG00000272368,4.99655607,2.69642881,1.061234251,2.931890653,1.238023276,6.243059141,NA,NA,NA,NA
21781,ENSG00000272370,2.498241202,5.39297689,3.183702752,2.931825817,1.238032401,4.162070107,NA,NA,NA,NA
21782,ENSG00000272372,1.665552591,3.595128642,3.183702756,2.93198017,2.476021352,2.080998535,NA,NA,NA,NA
21783,ENSG00000272374,18.32122827,8.088940261,15.91851378,17.59209672,9.90404493,22.89089033,99.50650275,67.28173662,87.58776218,66.53963255
21784,ENSG00000272375,6.662053243,1.797627916,1.061234251,0,1.238025275,1.040511537,4.995634973,3.945458089,1.052826745,2.891386907
21785,ENSG00000272379,14.15662573,6.291855982,8.489874004,7.818140537,12.38035655,9.364682352,24.79570701,22.64288911,36.1966653,30.78363085
21786,ENSG00000272382,NA,NA,NA,NA,NA,NA,8.017575041,2.963521727,4.190731659,1.928236177
21787,ENSG00000272384,NA,NA,NA,NA,NA,NA,9.016318774,3.950528809,6.290119889,7.712591402
21788,ENSG00000272391,1575.873902,1632.5477,1639.557373,1868.434183,1681.939139,1718.480763,4099.32705,3996.474064,3476.630924,2879.065899
21789,ENSG00000272398,4665.665552,6800.101342,8436.277102,5052.474882,5760.00123,7443.994483,NA,NA,NA,NA
21790,ENSG00000272402,1.665465705,0.898852497,2.1224685,6.840751757,1.238042967,1.040526407,NA,NA,NA,NA
21791,ENSG00000272405,3.33112709,7.190186354,9.551108268,5.864018187,3.714019816,4.161983385,1387.809475,1369.241235,1387.223973,1301.843488
21792,ENSG00000272410,67.8807434,8.791686086,58.13272783,0,21.7980218,82.44170885,355.7930833,415.0355295,366.699373,330.1712961
21793,ENSG00000272414,49.34227442,46.83760519,15.80848958,30.05075493,24.01594962,25.35482653,NA,NA,NA,NA
21794,ENSG00000272416,NA,NA,NA,NA,NA,NA,6.00535825,2.961489545,2.099793276,1.927999121
21795,ENSG00000272417,NA,NA,NA,NA,NA,NA,3.955624889,6.888715285,8.554742236,6.726448071
21796,ENSG00000272419,154.9120653,111.4557687,101.0458219,124.5344089,120.4025575,140.7914769,112.8649881,182.9255128,144.7525887,89.58999264
21797,ENSG00000272420,2.498255001,1.797644068,2.122468502,1.954566738,1.238028982,4.162058613,NA,NA,NA,NA
21798,ENSG00000272425,0.832779073,1.797555328,1.061234252,2.931994839,6.190043058,4.16199013,9.04078018,8.902061381,16.69925673,19.28596443
21799,ENSG00000272426,NA,NA,NA,NA,NA,NA,0,5.903830062,2.139792031,3.843359461
21800,ENSG00000272430,1.665500674,0.898824187,5.306171255,5.86368617,2.476059942,4.162061936,NA,NA,NA,NA
21801,ENSG00000272432,2.498232201,0.898834339,4.244937002,2.931809974,4.952138526,0,NA,NA,NA,NA
21802,ENSG00000272434,4.996381563,4.494283471,9.551108246,5.86347413,3.714134681,7.283696183,NA,NA,NA,NA
21803,ENSG00000272438,14.15626165,8.089841214,13.79604523,9.772298698,3.71415472,7.283735481,NA,NA,NA,NA
21804,ENSG00000272442,7.495040042,5.392635353,8.489874016,6.841360149,7.428037606,4.16198225,NA,NA,NA,NA
21805,ENSG00000272447,250.6657908,199.5294894,223.9204272,354.7698677,238.9360005,261.1652506,35.14535542,28.67842932,43.86252587,35.6779685
21806,ENSG00000272449,4.529456603,4.888556621,0,4.252514642,1.346719685,3.399212837,16.04574319,6.917423692,16.74481261,21.21173439
21807,ENSG00000272455,25.81603789,10.78540302,18.04098228,8.795926571,14.85613596,16.64799708,220.8651308,245.2201127,243.4199915,211.1713081
21808,ENSG00000272456,NA,NA,NA,NA,NA,NA,7.018341027,8.892653122,9.422629383,10.60566281
21809,ENSG00000272459,NA,NA,NA,NA,NA,NA,1.991812916,6.897321327,1.058072372,4.815636112
21810,ENSG00000272461,0.832757309,2.696438699,2.122468503,0.977293301,0,5.202555644,NA,NA,NA,NA
21811,ENSG00000272462,12.77033895,11.60444688,24.22730073,13.84647642,8.869933374,17.99766447,355.3635703,384.1093734,305.3778564,363.2129587
21812,ENSG00000272463,NA,NA,NA,NA,NA,NA,54.26004507,55.39930388,38.59917034,44.35871071
21813,ENSG00000272468,NA,NA,NA,NA,NA,NA,0.996887379,4.928116122,7.395265059,2.890071081
21814,ENSG00000272476,20.81950943,16.17795996,25.46962205,20.52401207,17.33210699,33.29589497,13.06146838,12.85993302,12.52042686,13.5003846
21815,ENSG00000272478,6.661222355,0,7.428639668,0,1.238102473,19.77095197,NA,NA,NA,NA
21816,ENSG00000272498,2.498254089,1.797645053,5.306171255,5.863697003,1.238029209,2.081029687,3.98740438,3.942424299,2.113056223,6.743468314
21817,ENSG00000272501,3.331124101,4.493872519,6.367405512,0.977335049,1.238007161,10.40496313,73.35211271,88.04570179,84.49981335,88.71747582
21818,ENSG00000272502,NA,NA,NA,NA,NA,NA,36.11276363,41.5108291,43.93553312,47.24535625
21819,ENSG00000272505,14.99005933,17.97548851,23.34715354,30.29738916,21.04612112,27.05290335,NA,NA,NA,NA
21820,ENSG00000272509,NA,NA,NA,NA,NA,NA,2.972671862,8.859311745,11.72692731,4.808341049
21821,ENSG00000272512,24.15058305,8.987782263,16.97974803,21.50128203,18.57013305,23.93144824,NA,NA,NA,NA
21822,ENSG00000272514,0,9.565414291,6.950395392,3.262775208,8.943645429,0,NA,NA,NA,NA
21823,ENSG00000272518,4.996600606,5.392785516,3.183702755,6.841169655,2.476035517,1.04050522,27.05884219,26.67143588,24.09739773,21.21056771
21824,ENSG00000272523,7.494640454,9.887288848,6.367405501,3.909036037,4.952157075,4.162093194,NA,NA,NA,NA
21825,ENSG00000272525,4.996567929,3.595225612,8.489874012,12.70490473,8.666152644,3.121525866,31.02219418,27.63847496,33.60588197,37.5952022
21826,ENSG00000272529,NA,NA,NA,NA,NA,NA,6.974386922,0,2.114730648,1.926475628
21827,ENSG00000272540,68.2865192,29.66055212,41.38813581,44.95590643,14.8562518,55.14692029,NA,NA,NA,NA
21828,ENSG00000272542,NA,NA,NA,NA,NA,NA,5.012496057,5.928037806,2.094331187,2.892425199
21829,ENSG00000272556,104.0981829,71.9013856,85.95997441,78.18742887,92.85028967,75.95602848,297.6065874,279.0692306,286.6006417,239.1627512
21830,ENSG00000272562,6.226673051,0.829287768,5.875036996,4.508739625,1.142282157,2.880129641,3.623855465,5.213027146,4.100753224,7.435291405
21831,ENSG00000272566,NA,NA,NA,NA,NA,NA,4.99140611,10.84687811,6.325137617,8.672789468
21832,ENSG00000272568,7.439879458,8.059043503,1.373948465,0.864659728,5.717492387,2.357222423,NA,NA,NA,NA
21833,ENSG00000272572,6.662210254,2.69634655,5.30617126,3.909306794,3.71403206,5.202496382,2.008161221,2.966615359,1.044468943,4.821319437
21834,ENSG00000272573,4.240902459,1.830970583,8.647209295,8.958489895,0,1.059799974,7.96015261,4.92557064,1.059458021,1.925875852
21835,ENSG00000272576,3.331018296,0.898817328,3.183702754,3.909153945,1.238026822,4.162051349,8.984530999,1.972159657,5.270948014,3.854573097
21836,ENSG00000272578,94.06028485,74.91570142,92.30039711,63.94129567,53.62097808,123.5735115,202.7532919,165.4967816,175.7901564,140.2673018
21837,ENSG00000272583,NA,NA,NA,NA,NA,NA,10.90171789,14.76526734,12.78980576,9.617561833
21838,ENSG00000272588,3.331041135,4.494040417,2.122468503,3.909194148,2.476045156,6.243055623,NA,NA,NA,NA
21839,ENSG00000272589,48.30094277,39.54651625,33.95949606,43.0022658,55.71052794,42.66050635,74.28398923,52.40316642,52.24410816,61.7116985
21840,ENSG00000272599,11.67922365,9.570838634,12.20978979,14.30053885,7.638703423,16.57431426,130.0820568,142.2865549,105.2219468,133.5491456
21841,ENSG00000272600,6.661812319,7.190901749,9.551108243,10.74963053,0,2.081060701,NA,NA,NA,NA
21842,ENSG00000272601,15.82205597,14.38146028,7.428639752,14.65893688,0,12.48626489,21.77531834,18.70002551,17.08601043,17.30299931
21843,ENSG00000272602,NA,NA,NA,NA,NA,NA,3524.048699,3670.188135,3000.70843,3231.430017
21844,ENSG00000272604,20.8195097,17.07673517,18.04098228,26.38801604,18.57011452,24.97192107,39.18446784,44.51519227,53.21167506,54.0015452
21845,ENSG00000272606,0.832741722,1.797676273,3.183702751,2.931797589,4.952145498,0,32.7082777,41.34424323,35.166686,25.96789625
21846,ENSG00000272617,61.62468358,56.62432678,73.22516337,50.82004666,86.66128332,67.63287069,389.780754,369.409035,365.7611909,370.2135648
21847,ENSG00000272620,6.662276936,5.392612136,6.367405512,6.841389602,4.952017964,5.202470346,417.2071517,465.0873878,427.3712862,405.0302453
21848,ENSG00000272622,3.660065202,3.950149643,1.658748294,2.861997052,0.967524931,1.62633328,7.793174404,4.209400216,6.617639195,8.208617144
21849,ENSG00000272625,3.331041307,2.696424041,1.061234251,2.931895838,0,1.040509244,NA,NA,NA,NA
21850,ENSG00000272630,6.662250996,2.696321816,3.183702756,4.886678319,2.476013802,3.121488285,38.18520981,36.60428883,44.85424511,39.53729255
21851,ENSG00000272631,38.30808795,31.45690959,28.6533248,29.32023606,28.47410494,41.61976518,111.5889456,117.7553492,105.2814258,91.6138939
21852,ENSG00000272636,18.69921015,8.246812479,16.21345414,43.32796636,18.39768768,15.54957604,NA,NA,NA,NA
21853,ENSG00000272638,108.2589562,108.7555983,72.1639291,127.0490198,154.752737,93.64578275,NA,NA,NA,NA
21854,ENSG00000272644,2.498221743,3.595359935,3.183702751,4.886319274,2.476074445,8.324172631,5.942263794,2.9527101,5.334836259,4.807493242
21855,ENSG00000272645,294.4258911,231.430622,271.512463,240.8642727,281.002177,202.6372679,618.9391885,570.742856,537.8030665,513.8198724
21856,ENSG00000272654,18.3210387,22.46962725,27.59209055,28.3423826,14.85614425,23.93150916,127.4785937,146.327767,142.1200012,131.1366369
21857,ENSG00000272655,71.4946692,113.1015103,112.3550352,118.3156264,73.87888344,103.2510222,385.7576854,379.23916,411.1802337,379.375185
21858,ENSG00000272657,2.498269293,6.291700246,2.122468503,0,2.476050883,8.324093417,NA,NA,NA,NA
21859,ENSG00000272661,NA,NA,NA,NA,NA,NA,2.991542249,2.95713349,4.223820857,7.707631217
21860,ENSG00000272662,NA,NA,NA,NA,NA,NA,0.993962663,3.939547959,6.366880905,2.887947591
21861,ENSG00000272663,NA,NA,NA,NA,NA,NA,1.992957157,3.941998284,5.285588751,3.853117205
21862,ENSG00000272667,49.96534781,60.2206283,64.73528933,61.56931025,50.75906242,44.74201915,17.97835327,19.72510226,13.69377891,7.709804306
21863,ENSG00000272668,1.665569474,3.595073982,5.30617126,0,0,2.080987989,NA,NA,NA,NA
21864,ENSG00000272669,16.65489448,11.68483258,20.16345076,14.65906722,12.38034143,19.76986082,19.86310947,17.72462839,21.24970272,21.17278287
21865,ENSG00000272674,12.59522553,0.573498427,5.222121201,1.247266196,9.411950201,5.311453922,NA,NA,NA,NA
21866,ENSG00000272677,8.331807593,8.080371253,5.298748281,12.73118012,8.659740738,8.329645235,7.964550344,6.921650047,10.51826602,11.58922042
21867,ENSG00000272679,61.62358372,61.1199573,11.67357676,24.43206065,1.238029381,43.70162949,NA,NA,NA,NA
21868,ENSG00000272682,0.832775342,2.696351116,1.061234252,1.954650087,2.476022771,4.161999455,NA,NA,NA,NA
21869,ENSG00000272686,70.78619633,82.68758871,80.65380315,100.665103,87.89862689,95.72578982,125.5607134,167.1567377,125.2536791,165.8587003
21870,ENSG00000272688,2.498276335,1.797621041,0,2.931887662,1.238023697,2.081020422,11.99877862,7.893556148,10.51557941,10.60280972
21871,ENSG00000272690,21.40016767,9.164340488,16.15153367,17.49201118,17.24753358,7.097551786,4.28179468,5.585836819,9.011987243,8.01694838
21872,ENSG00000272692,14.99000196,13.48169377,12.73481102,22.47857905,18.5701424,13.52647756,17.07385712,13.84622409,16.70432644,20.24996455
21873,ENSG00000272693,1.702591621,3.8094744,0.361610613,8.258087806,5.242459504,2.127269193,NA,NA,NA,NA
21874,ENSG00000272695,5.679710362,13.13539443,5.169875753,9.522260192,7.050171864,8.110173273,NA,NA,NA,NA
21875,ENSG00000272696,6.662016321,4.494107151,1.061234251,3.909136103,4.952114821,4.162057681,1.994293893,6.899864958,3.168037671,2.890350146
21876,ENSG00000272701,6.662263219,4.493857326,7.428639764,3.909353413,6.190028828,11.44544654,NA,NA,NA,NA
21877,ENSG00000272711,55.79583239,62.01626822,48.81677559,48.86610046,65.61467134,50.98454609,83.29967956,82.0550278,73.1688159,78.10245568
21878,ENSG00000272716,5.829319845,0.898808579,6.367405509,7.818383989,3.714068415,2.081018923,21.00614999,14.80321282,14.71260665,19.27864544
21879,ENSG00000272717,2.498294423,1.797601519,3.183702755,4.886532501,3.714057646,6.243038666,NA,NA,NA,NA
21880,ENSG00000272720,60.79254784,59.3198008,47.75554134,50.82083695,42.09240514,60.34901795,NA,NA,NA,NA
21881,ENSG00000272732,1.665552814,1.797563962,3.183702756,2.931980757,1.238010594,5.202495991,5.0205084,5.933299813,4.177732478,0.964265498
21882,ENSG00000272733,7.494931444,11.68429721,8.489874015,3.909263693,9.904121892,6.243018602,NA,NA,NA,NA
21883,ENSG00000272734,99.77065135,114.6581789,42.87556599,108.4707567,57.59750625,79.31461739,NA,NA,NA,NA
21884,ENSG00000272741,NA,NA,NA,NA,NA,NA,8.001892937,0,2.101993745,5.783564329
21885,ENSG00000272744,2.498268091,0.898814969,5.306171256,0.97729105,3.714077217,1.040511927,NA,NA,NA,NA
21886,ENSG00000272750,9.993366808,16.17795442,8.489874016,14.66001364,11.14206751,9.364469392,9.042807871,22.75254196,16.69314004,13.50041439
21887,ENSG00000272752,475.5167807,321.0152824,440.3821183,342.5238577,313.1825059,458.5408159,1523.301592,1332.72042,1380.884443,1475.788957
21888,ENSG00000272755,1.665502879,0.898822403,3.183702753,1.954565937,1.238029152,4.162059182,NA,NA,NA,NA
21889,ENSG00000272758,103.2972507,117.4692926,115.9486612,149.429457,84.15416601,121.8846689,124.6566656,101.3706856,157.3959795,124.5814444
21890,ENSG00000272760,NA,NA,NA,NA,NA,NA,48.11663909,40.50670273,62.83704022,58.81231594
21891,ENSG00000272764,0.832693538,1.797832321,3.183702736,3.908724201,2.476144379,2.081101934,NA,NA,NA,NA
21892,ENSG00000272767,17.48824643,27.86238028,13.79604527,10.75054252,24.76025301,11.4455102,10.03614618,2.965850976,4.181047801,11.57073789
21893,ENSG00000272768,1.665549405,0.89878474,9.551108267,3.909295673,4.952047442,1.040500263,2.007614037,1.977444433,3.134803103,7.713943491
21894,ENSG00000272769,13.32442543,9.886598541,12.73481102,13.68258136,8.666073207,13.5264881,NA,NA,NA,NA
21895,ENSG00000272772,2.498231531,2.696504103,4.244937002,2.931808793,0,2.081039081,NA,NA,NA,NA
21896,ENSG00000272777,8.327655295,10.78559508,5.306171258,9.773077713,17.3322615,8.324047946,7.013154418,16.7903279,11.53049823,12.53321086
21897,ENSG00000272779,149.8987481,160.8835927,196.3283366,209.1458571,162.1799315,177.9259594,324.9944079,337.0166065,285.6103898,284.4348855
21898,ENSG00000272787,8.327576254,3.595249549,3.183702754,0.977293858,2.476049107,7.283576518,NA,NA,NA,NA
21899,ENSG00000272791,3.33106882,1.797593756,2.122468503,6.841175044,1.238017433,3.12151484,14.03212111,10.86671472,20.95065875,17.35417403
21900,ENSG00000272799,NA,NA,NA,NA,NA,NA,3.982350587,2.955701947,4.234251256,2.889254104
21901,ENSG00000272800,4.99414849,2.69770093,6.37060013,9.778164633,6.193160284,4.155741137,32.13218379,32.63516179,34.48765352,35.65249462
21902,ENSG00000272807,5.829328127,3.595226653,8.489874012,6.841100568,6.190109629,6.243052334,47.03197199,62.18419182,53.56420994,38.55854951
21903,ENSG00000272808,NA,NA,NA,NA,NA,NA,8.87198375,9.899422554,18.68834888,16.40599465
21904,ENSG00000272812,6.66201691,8.988213109,4.244937004,6.840989088,2.476057301,6.243086245,9.971807495,10.8428228,9.503596929,5.780723413
21905,ENSG00000272821,21.65189265,28.76160904,28.6533248,14.65960528,60.66293082,14.56708765,NA,NA,NA,NA
21906,ENSG00000272822,13.79823384,5.673251162,5.023923891,14.04614197,5.334472613,10.67254561,2.004632537,11.85474282,6.284972047,5.784735155
21907,ENSG00000272824,0.832738688,2.696529148,3.183702751,0.977260522,1.23803863,4.162091046,NA,NA,NA,NA
21908,ENSG00000272825,0.83275704,3.595253339,5.306171257,2.931878482,6.190124944,3.12153389,22.98331782,21.70178459,30.52527721,23.13087005
21909,ENSG00000272831,24.98252453,12.58352773,19.10221652,24.43204686,17.33241459,30.17494033,28.90013572,30.55160955,35.93751293,40.45813912
21910,ENSG00000272834,3.330955312,1.797685644,1.06123425,3.909043076,1.238038526,2.081045348,NA,NA,NA,NA
21911,ENSG00000272836,14.98937894,12.58369872,8.489874005,10.74995455,11.14231699,8.32415917,NA,NA,NA,NA
21912,ENSG00000272841,50.79948611,54.82549799,64.73528937,39.09322138,45.80633548,48.90340201,100.443567,89.01592118,87.68471222,96.42909635
21913,ENSG00000272842,10.82576369,8.988230275,6.367405506,7.818258313,7.428176631,9.364635329,5.980089708,5.91334334,4.227211361,6.743195863
21914,ENSG00000272843,1.6655196,3.595235466,2.122468503,5.863786113,3.714068812,3.121528718,5.001183086,2.960552464,8.40797498,9.639273881
21915,ENSG00000272844,NA,NA,NA,NA,NA,NA,2.000458062,1.973699599,3.153000749,3.855730398
21916,ENSG00000272848,14.15731014,20.67174194,19.10221654,19.54676873,8.666040114,12.48594133,NA,NA,NA,NA
21917,ENSG00000272849,32.47732668,35.952862,25.46962203,44.9550592,37.1408628,32.25594846,NA,NA,NA,NA
21918,ENSG00000272853,0.832768618,1.797589179,7.428639762,2.931939626,1.238016383,0,35.09107534,21.73737962,21.98678119,25.06789382
21919,ENSG00000272864,4.996508637,0.898822403,2.122468502,3.909131874,1.238029152,4.162059182,1.993774758,2.956869673,4.225865748,1.926714054
21920,ENSG00000272870,27.09826911,18.41993158,17.15762184,18.13204252,15.16449886,29.91587411,216.1744811,241.3395539,118.0590687,59.32159187
21921,ENSG00000272871,4.996637284,4.493938446,4.244937008,4.886603558,1.238013215,5.202507005,26.09029517,28.66764433,36.59261909,26.03386565
